property_link,property_id,purpose,type,added_on,furnishing,price,location,bed_bath_size,permit_number,agent_name,img_url,breadcrumbs,amenities,description
https://www.bayut.com/property/details-7876199.html,Bayut - PHR-0008,For Rent,Apartment,31 August 2023,Furnished,"{'currency': 'AED', 'amount': '350,000'}","Lamtara Building 2, Lamtara, Madinat Jumeirah Living, Umm Suqeim, Dubai","{'bedrooms': 2, 'bathrooms': 2, 'size': '1,598 sqft'}",71196626154,Maya Devidas,https://images.bayut.com/thumbnails/448044079-800x600.jpeg,Dubai Apartments > Umm Suqeim > Madinat Jumeirah Living > Lamtara > Lamtara Building 2 > Bayut - PHR-0008,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Lobby in Building', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Security Staff', 'CCTV Security', 'Laundry Room']","Peak Holidays Real Estate is proud to offer this 2 Bedroom apartment for rent in Madinat Jumeirah Living!, Property Information:, 2 Bedroom, 2 Bathroom, Semi-Close Kitchen, 1 Parking, Size: 1598.33 sqft, Fully Furnished, Amenities:, Swimming Pool, Gym, Near Restaurants, Near Café, Near Burj Al Arab, Near Wild Wadi Waterpark, For more details please contact at, ORN: 36138, BRN: 50546, About Madinat Jumeirah Living:, Madinat Jumeirah Living, also known as MJL, is a traditional arabesque resort-style community. This is a high-end home development in Jumeirah. This freehold neighborhood of 60 buildings provides unrivaled views of the Burj Al Arab and the sea, all surrounded by Dubai's glistening sky. MJL is a distinct and welcoming community of apartments surrounded by magnificent wadis and oases that provide respite from the monotony. Choose from stylish and welcoming 1-4 bedroom apartments in an exclusive address in a prime city location."
https://www.bayut.com/property/details-7778266.html,Bayut - axc-3963926,For Rent,Apartment,7 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '225,000'}","La Voile, Port de La Mer, La Mer, Jumeirah, Dubai","{'bedrooms': 2, 'bathrooms': 4, 'size': '1,551 sqft'}",71286916139,Ahmed Abdelrehim,https://images.bayut.com/thumbnails/426366911-800x600.jpeg,Dubai Apartments > Jumeirah > La Mer > Port de La Mer > La Voile > Bayut - axc-3963926,"['Balcony or Terrace', 'Parking Spaces', 'Centrally Air-Conditioned', 'Barbeque Area']","AX CAPITAL Real Estate is offering to the market La Voile - located in Port La Mer, a Mediterranean inspired residence., Brand New Apartment - Pristine Condition., With a private beach, this amazing unit redefines waterfront living. Move in today and get ready to indulge in the ready community featuring numerous restaurants and outings at your doorstep., Minutes away from DIFC and City walk, this apartment is ideally located for your daily commute., About the Apartment:, - Ready to move in, - Unfurnished, - Equipped kitchen (new dishwasher, new fridge & new stove), - View from all rooms of the sea and marina, - Covered underground parking space, - BUA 1550.86 sq ft., - Reference no. axc, About Port De La Mer:, - Geant supermarket, - Private beach access, - Proximity of schools, retail and restaurants, - Yacht club, - Pool & Gym, - Pet friendly, - Board walk, This apartment is ideal for anyone looking to live by the sea in a quiet community without any traffic., If you are looking for more options don't hesitate to get in touch with me today to find your hidden gem. Are you ready to be part of the elite?, I have plenty of options so get in touch to see more today on, Alternatively, visit our website where you will find an extensive selection of properties available for sale and rent., Ask us about:, - Off-Plan, - Property Management, - Interior Design (AX Design), - Exclusive Off-Plan, - Short Term Let"
https://www.bayut.com/property/details-6966071.html,Bayut - BHM-R-568149,For Rent,Apartment,12 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '345,000'}","Trident Marinascape Avant Tower, Trident Marinascape, Dubai Marina, Dubai","{'bedrooms': 3, 'bathrooms': 4, 'size': '2,168 sqft'}",7123160400,Roisin Maria Carter,https://images.bayut.com/thumbnails/470227259-800x600.jpeg,Dubai Apartments > Dubai Marina > Trident Marinascape > Trident Marinascape Avant Tower > Bayut - BHM-R-568149,"['Balcony or Terrace', 'Parking Spaces', 'Swimming Pool', 'Gym or Health Club', 'Parking Spaces', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Security Staff', '24 Hours Concierge']","Betterhomes are delighted to present this fully upgraded 3 bedroom apartment in the most sought-after location of Dubai Marina., Located on a high floor this fabulous three bedroom unit is vacant and ready for new tenants to move in. From the entrance you are welcomed into a semi-closed kitchen overlooking the large living space which leads to the huge terrace with stunning views of the Marina. The hallway leads to the 3 beautiful, spacious bedrooms, all en-suite. The property compromises of a guest bathroom, a large storage area and a laundry room allowing you to take full advantage of the space and beauty of this desirable apartment., - Fully Upgraded, - Huge Terrace with full Marina Views, - Available now, - Two covered parking spaces, - Concierge and Security, - Great Amenities, To arrange your viewing contact Roisin our area specialist today., Betterhomes, RERA ORN: 97, Address: Marina Plaza, 19th Floor, Dubai Marina, Office phone no:, Email:, Website: www. bhomes. com"
https://www.bayut.com/property/details-7927886.html,Bayut - LAZ136540,For Rent,Apartment,13 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '80,000'}","Hartland Waves, Sobha Hartland, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '517 sqft'}",71359169047,Costa Savva,https://images.bayut.com/thumbnails/467626708-800x600.jpeg,Dubai Apartments > Sobha Hartland > Hartland Waves > Bayut - LAZ136540,"['Balcony or Terrace', 'Intercom']","Lazudi offers you this property with direct access to the future boardwalk along the waterfront district, this is Dubai living at its finest. This one-bedroom apartment showcases a modern open kitchen with premium appliances and offers ample space for relaxation in the elegantly designed bedroom featuring built-in wardrobes. Take advantage of world-class amenities including an infinity pool, gymnasium, kids' play area and more., , Unit Details:, - One Bedroom, - One Bathroom, - Size 517.75 Sq. Ft, - High Floor, - Future Lagoon View, - Open Kitchen, - Fitted Kitchen Appliances, - Washing Machine, - Laundry Room, - Chiller Free, , Lazudi Real Estate:, We are Customer-centric, personalized comprehensive services, and tech-enabled platform with cutting edge technology are the three core pillars of Lazudi., , Our company combines highly-experienced top agents with cutting-edge technology to help streamline processes so our agents can spend more time servicing the customers., , We provide tailor-made brokerage services to help leverage the way customers buy and sell residential properties., , Lazudi is the first and fastest-growing tech-enabled real estate agency with an international network of 12 branches in the most popular locations of Dubai, Thailand, Singapore, Indonesia, the Philippines, and the United Kingdom., , Contact us now for more information!"
https://www.bayut.com/property/details-7927444.html,Bayut - LAZ136538,For Rent,Apartment,13 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '75,000'}","Hartland Waves, Sobha Hartland, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '508 sqft'}",71359133422,Costa Savva,https://images.bayut.com/thumbnails/467546854-800x600.jpeg,Dubai Apartments > Sobha Hartland > Hartland Waves > Bayut - LAZ136538,"['Balcony or Terrace', 'Intercom']","Lazudi offers you this exquisite one-bedroom apartment showcases a modern open kitchen with premium appliances and offers ample space for relaxation in the elegantly designed bedroom featuring built-in wardrobes. The sleek bathroom boasts a refreshing shower experience while floor-to-ceiling windows provide stunning views of the surroundings. Embrace a life of sophistication at Hartland Waves, Sobha Hartland's premier address for luxurious living., , Unit Details:, - One Bedroom, - One Bathroom, - Size 508.38 Sq. Ft, - Open Plan Kitchen, - Fitted Appliances, - Washing Machine, - Laundry Room, - Air Conditioning Included, , Lazudi Real Estate:, We are Customer-centric, personalized comprehensive services, and tech-enabled platform with cutting edge technology are the three core pillars of Lazudi., , Our company combines highly-experienced top agents with cutting-edge technology to help streamline processes so our agents can spend more time servicing the customers., , We provide tailor-made brokerage services to help leverage the way customers buy and sell residential properties., , Lazudi is the first and fastest-growing tech-enabled real estate agency with an international network of 12 branches in the most popular locations of Dubai, Thailand, Singapore, Indonesia, the Philippines, and the United Kingdom., , Contact us now for more information!"
https://www.bayut.com/property/details-7661567.html,Bayut - axc-3963692,For Rent,Apartment,6 July 2023,Furnished,"{'currency': 'AED', 'amount': '300,000'}","Apartment Building 5, Bluewaters Residences, Bluewaters Island, Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '1,119 sqft'}",7148967230,Mary Lee,https://images.bayut.com/thumbnails/403553081-800x600.jpeg,Dubai Apartments > Bluewaters Island > Bluewaters Residences > Apartment Building 5 > Bayut - axc-3963692,"['Balcony or Terrace', 'Parking Spaces', 'Centrally Air-Conditioned', 'Kids Play Area']","AX CAPITAL Real Estate is proud to offer and present this fully furnished 1 Bedroom apartment in one of the prime locations in Dubai. The apartment is located in Bluewaters Island Dubai., Property Details:, - BUA: 1,118.59 sq ft, - Partial Sea view, - Balcony, - 1 Bedroom, - Built-in wardrobes, - Fully-fitted kitchen, - 1 Parking space, - Reference No. axc, Amenities and Facilities:, - Gym and pool, - Kitchen Appliances, - Children's play area, - Security, This comfy and luxurious apartment has a sizable balcony which offers a lovely sea view. Huge windows give the apartment an open and cool breeze. A community where it's close to beach and all other attractions like Ain Dubai., Should you be interested to view this property, do not hesitate to contact us today., Alternatively, visit our website https://www. axcapital. ae/ where you will find an extensive selection of properties available for sale and rent."
https://www.bayut.com/property/details-7904912.html,Bayut - 5312-dIYbXG,For Rent,Apartment,7 September 2023,Furnished,"{'currency': 'AED', 'amount': '184,999'}","Tower A, DAMAC Towers by Paramount Hotels and Resorts, Business Bay, Dubai","{'bedrooms': 3, 'bathrooms': 3, 'size': '1,745 sqft'}",7117446431,Sara Askari,https://images.bayut.com/thumbnails/457708114-800x600.jpeg,Dubai Apartments > Business Bay > DAMAC Towers by Paramount Hotels and Resorts > Tower A > Bayut - 5312-dIYbXG,[],"Seven Century Real Estate is proud to present this fascinating 3 bedroom apartment available for rent. Located in Tower A, DAMAC Towers by Paramount, Business Bay, this 1,745 SQFT apartment is perfect for families who seek a comfortable and ready apartment to move in. The building also facilitates a state of the art gymnasium and a massive oasis like swimming pool., Property Details:, - High Floor, - 3 Bedrooms, - 3 Bathrooms, - Size: 1,746 SQFT As per the Title Deed, - With Wardrobes, - Fully Furnished, - Balcony, - Covered Parking, - Vacant & Ready To Move In, Pricing Details:, - Renting Price: AED 185,000/-, - Security Deposit: 10%, For further details or to arrange a viewing appointment, Please contact Ms. Sara Askari - Property Consultant, ., Visit the seven century real estate where you will find an extensive selection of properties available both for sale and for rent. seven-century Real Estate also provides Holiday Homes, Property Management and Facility Management services too., Buyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing seven-century Real Estate!"
https://www.bayut.com/property/details-7933579.html,Bayut - SH-R-TVG-ST- 14011,For Rent,Apartment,14 September 2023,Furnished,"{'currency': 'AED', 'amount': '70,000'}","The Voleo, Business Bay, Dubai","{'bedrooms': None, 'bathrooms': 1, 'size': '521 sqft'}",7114824321,Sameh Hamada,https://images.bayut.com/thumbnails/469362798-800x600.jpeg,Dubai Apartments > Business Bay > The Voleo > Bayut - SH-R-TVG-ST- 14011,"['Balcony or Terrace', 'Parking Spaces', 'Swimming Pool', 'View', 'Parking Spaces', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Security Staff', 'View']","Maverick Realty is proud to offer to you modernly furnished Studio apartment with balcony is now up for rent in DAMAC Maison The Vogue - Business Bay., Multiple Units available for sale and rent with us., Apartment Details:, Modern & Luxuries Studio Apartment, Big Layout, Fully Furnished, Full Canal View, High Floor, Modern Bathroom, Fully Fitted Kitchen - Open Plan, Kitchen Appliances, Built-in Wardrobes, Filled with Natural light, High Floor, Facilities and Amenities:, Covered Parking, Visitors Parking, 24-hour Security / CCTV, Maintenance Team, Health Club, Temperature-controlled Swimming Pool, Equipped Gym, 24-hour restaurant, Location and Nearby:, At Dubai Canal, On Al Abraaj Street, Easy access to Al Khail Road and Sheikh Zayed Road (SZR), Downtown Dubai - 2 min walk, Dubai Mall - walking distance, Burj Khalifa, Dubai Canal, Public Transport - Near Bus Station connecting directly to the Metro Station, Dubai International Financial Centre, Several Restaurants, Cafes, and Supermarkets, For more information and viewing, feel free to contact the Property Consultant at"
https://www.bayut.com/property/details-7378580.html,Bayut - MCC-R-13199,For Rent,Apartment,24 April 2023,Unfurnished,"{'currency': 'AED', 'amount': '90,000'}","Park Heights 2, Park Heights, Dubai Hills Estate, Dubai","{'bedrooms': 1, 'bathrooms': 1, 'size': '645 sqft'}",7181192859,Wunna Zaw,https://images.bayut.com/thumbnails/369459984-800x600.jpeg,Dubai Apartments > Dubai Hills Estate > Park Heights > Park Heights 2 > Bayut - MCC-R-13199,['Balcony or Terrace'],"Take a sneak peak at this classy apartment!, This insane offer will be bagged up by determined renters that would recognize an undeniably good deal., • Constructed by Emaar, • Untenanted and ready for you to move into, • Unfurnished, • High-floor, • 1-bedroom ( 1 bathroom ), • Kitchen, • A screened veranda, • Storage room, entrance hall and living room, • Floor-to-ceiling windows and built-in wardrobes, • A community swimming pool, • Basement car park (1 space), Amenities, Amenities include a gymnasium, an infinity pool, a kids' play area, a pharmacy and shops., Commute times by car, From Park Heights 2 T2 it takes roughly 17 minutes to drive to Dubai Mall, 17 minutes to Palm Jumeirah, 15 minutes to Burj Al Arab and 20 minutes to The Walk JBR. Dubai International Airport (DXB) is roughly 21 minutes' drive and the new Al Maktoum International Airport is roughly 35 minutes' drive., Call Karan Manek on, for further details."
https://www.bayut.com/property/details-7931154.html,Bayut - Wahab 2bhk AC Free,For Rent,Apartment,14 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '77,999'}","Al Amir Building, Arjan, Dubai","{'bedrooms': 2, 'bathrooms': 3, 'size': '1,440 sqft'}",67379406834,Muhammad Wahab Sharif,https://images.bayut.com/thumbnails/468718435-800x600.jpeg,Dubai Apartments > Arjan > Al Amir Building > Bayut - Wahab 2bhk AC Free,"['Balcony or Terrace', 'Swimming Pool', 'Centrally Air-Conditioned', 'Central Heating', 'Centrally Air-Conditioned', 'Central Heating', 'Balcony or Terrace', 'Gym or Health Club', 'Swimming Pool', 'Conference Room', 'Security Staff', 'CCTV Security']","Arjan Is A New District Within Dubai Land, Situated On The Outskirts Of Dubai. To Its Immediate North, You Will Find The Community Of Al Barsha South. Going South Of The Border, You'll Find Sheikh Mohammed Bin Zaid Road. Further Down South, You'll be Pleased To Find Yourself In Dubai Motor City - Home to Dubai Autodrome. Arjan Is Popular For Having Two Of The Most Visited Parks in Dubai. Dubai Miracle Garden and Dubai Butterfly Garden. Property Wise The Community of Arjan Has Several Apartments For Sale And Rent., ., Property Price Details:, Rent: 78000 (AED), Number of Cheques: 4,6, •Property Facilities, These are some Apartment Features Open Plan Living Areas, Spacious Bedrooms, Great Sized Yard or A Balcony And A Secured Underground Parking With Storage And Additional Storeroom., • Modern Bedrooms, • Closed Kitchen, • Modern Bath Rooms, • Parking Space, • Swimming Pool, • Gymnasium, • 24/7 Security, • Sunny Windows, • City Skyline Views, • Air Conditioning, • Internal Laundry, • Newly Built Property, • Lavish Finishing, , Location Is Very Accessible To The Following:, •5 Min drive to Al Barsha City Center, •24 Min drive to Dragon Mart, •8 Min drive to Dubai Sports City, •8 Min Drive to JLT & Marina, •6 Min Drive to Dubai Internet City, •21 Min drive to Dubai Mall, •18 Min drive to Al Khail Mall, ., Who We Are?, • CREATIVE LINES REAL ESTATE RERA Licensed Organization Established by Professionalism, Integrity, Accountability and Quality Service Giving You The Most Profitable Quick Sale/Rental Solutions Today. Register Your Dubai Properties with us Today And Take Advantage Of Our Professional Property Services. We Think Through What People Want And Look At What Others Fail To Give., •Contact Details:, (Call & What’s App), Muhammad Wahab Sharif"
https://www.bayut.com/property/details-7924646.html,Bayut - FURJAN-HD-UPPERHOUSE-PG-1BR,For Rent,Apartment,12 September 2023,Unfurnished,"{'currency': 'AED', 'amount': '90,000'}","PG Upper House, Al Furjan, Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '985 sqft'}",71429605520,Hasan Dil Khan,https://images.bayut.com/thumbnails/469239659-800x600.jpeg,Dubai Apartments > Al Furjan > PG Upper House > Bayut - FURJAN-HD-UPPERHOUSE-PG-1BR,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Electricity Backup', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Study Room', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Reception/Waiting Room', 'Gym or Health Club', 'Swimming Pool', 'Day Care Center', 'Kids Play Area', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Security Staff', 'CCTV Security', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge']","Azco Real Estate is glad to offer this stylish designed 1 Bedroom Apartment in PG Upper House, Al Furjan. The property is spread over 985 sq. ft. / 91 sqm and it has a modern living finishing., PROPERTY FEATURES:, - 1 Bedroom apartment, - 2 Bathrooms, - Kitchen appliances, - Balcony, - Built-in wardrobes, - Central A/C, - Study room, - Covered parking, - Gymnasium, - Swimming pool, - Kid's play area, - Concierge services, - Restaurants, - Retail outlets, - Public parks, - Public transportation, - 17 minutes to drive to Palm Jumeirah, - 25 minutes to drive to Dubai Mall, - 33 minutes to drive to Dubai International Airport (DXB), PRICE DETAILS:, - Price: AED 90,000/-, - Cheques: 4, - Security Deposit: 5%, For further details or to arrange a viewing appointment please contact Hasan Dil Khan - Property Consultant., Visit azcorealestate. ae where you will find an extensive selection of properties available both for sale and for rent. Azco Real Estate also provides Holiday Homes, Property Management and Facility Management services too., Buyers, Sellers, and Tenants can reach us anytime., Thank you for Choosing Azco Real Estate!"
https://www.bayut.com/property/details-7648449.html,Bayut - Adil-003,For Rent,Apartment,3 July 2023,Unfurnished,"{'currency': 'AED', 'amount': '78,000'}","Art XV Tower, Business Bay, Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '959 sqft'}",6744013241,Adil Farooq,https://images.bayut.com/thumbnails/399607757-800x600.jpeg,Dubai Apartments > Business Bay > Art XV Tower > Bayut - Adil-003,"['Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Floor', ': 3', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Balcony or Terrace', 'Lobby in Building', 'Elevators in Building', ': 4', 'Service Elevators', 'Reception/Waiting Room', 'Flooring', 'Total Floors', ': 18', 'Gym or Health Club', 'Swimming Pool', 'Jacuzzi', 'Kids Play Area', 'Barbeque Area', 'Cafeteria or Canteen', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Security Staff', 'CCTV Security', 'Laundry Room', 'Laundry Facility', 'Broadband Internet', 'Satellite/Cable TV', 'Floor', ': 3', 'View']","Urban King Properties is proud to offer to you the best deal in the market., This Huge 1-Bedroom Apartment with a Good view is now up for rent in Business Bay., Apartment Details:, ✯ Spacious 1 Bedroom, ✯ 2 Modern Bathrooms, ✯ Huge Living Room, ✯ Open Plan Kitchen - Fully Fitted, ✯ Built-in Wardrobes, ✯ Balcony, ✯ Large Layout - 959 sq. ft., ✯ Modest apartment with full daylight, Payment Detail:, ✯ 4 Cheques Payment Rent: 78,000 /-AED, ✯ Deposit: 5 %, ✯ Agency Fee: 5 %, ✯ Ejari: 250, Amenities and Facilities:, 	Temperature-Controlled Swimming Pool, 	Jacuzzi, 	Fully Equipped Gym, 	Direct Access to Canal, 	24/7 Security, 	1-Covered Parking, 	West Zone Supermarket on the Ground floor, Location and Nearby:, ✯ At the Dubai Canal, ✯ Easy access to Al Khail Road and Sheikh Zayed Road, ✯ Dubai Fountain Street, ✯ Downtown Dubai, ✯ Dubai Mall, ✯ Burj Khalifa, ✯Dubai Opera, For Further Detail Please Call or WhatsApp:, Property Consultant:, Name: Mr. Adil Farooq, Call / WhatsApp, Email:, Office: No M 22 Halil Bin Tarif Business Bay."
https://www.bayut.com/property/details-7896242.html,Bayut - MARINA23-ASF-DUBAIGATE1-1BR,For Rent,Apartment,5 September 2023,Furnished,"{'currency': 'AED', 'amount': '74,999'}","New Dubai Gate 1, JLT Cluster Q, Jumeirah Lake Towers (JLT), Dubai","{'bedrooms': 1, 'bathrooms': 2, 'size': '620 sqft'}",7124076500,Muhammad Asfand,https://images.bayut.com/thumbnails/454371554-800x600.jpeg,Dubai Apartments > Jumeirah Lake Towers (JLT) > JLT Cluster Q > New Dubai Gate 1 > Bayut - MARINA23-ASF-DUBAIGATE1-1BR,"['Furnished', 'Balcony or Terrace', 'Parking Spaces', ': 1', 'Swimming Pool', 'Furnished', 'Electricity Backup', 'Parking Spaces', ': 1', 'Centrally Air-Conditioned', 'Central Heating', 'Double Glazed Windows', 'Balcony or Terrace', 'Lobby in Building', 'Service Elevators', 'Gym or Health Club', 'Swimming Pool', 'Kids Play Area', 'Barbeque Area', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Security Staff', 'CCTV Security', 'Broadband Internet', 'Satellite/Cable TV', 'Intercom', '24 Hours Concierge']","AZCO Real Estate is pleased to offer this spacious 1 Bedroom Apartment in Dubai Gate 1, JLT Dubai UAE. The property is spread over 991 sq. ft. and has a modern outstanding finishing., PROPERTY FEATURES:, - Amazing Community View, - On High Floor, - Fully Furnished, - Floor to ceiling window, - Fitted Kitchen, - Spacious Bedroom Space, - Bright Living Area, - Huge Balcony, - Pets Allowed, - Gym, - Children's Play Area, Dubai Gate 1 is a modern residential complex at the landmark development of Jumeirah Lake Towers. It is a 35-storey high rise building with an interesting façade that echoes the rapid progress of Dubai.  It also offers comfortable and stylish one, two and three bedroom apartments. This magnificently designed tower provides spacious living units offering breathtaking views of the lakeside to account modern architectural practices and much attention has been given to each detail. It is a perfect dream home for those who appreciate excellence and look for superior living spaces. This residential complex is ideal for those desire luxury, comfort and picturesque scenery. It is also a visionary development that takes into account the need for family oriented lifestyle in a sophisticated surrounding., For further details or to arrange a viewing appointment please contact our Marina Expert - Muhammad Asfand, Also, you can visit azcorealestate. ae where you will find an extensive selection of properties available both for sale and for rent. AZCO Real Estate also provides Holiday Homes, Property Management and Facility Management services too., Buyers, Sellers, and Tenants can reach us anytime. Thank you for Choosing AZCO Real Estate!"
https://www.bayut.com/property/details-7924045.html,Bayut - JGE190268,For Rent,Villa,12 September 2023,Furnished,"{'currency': 'AED', 'amount': '450,000'}","Bungalows Area, Green Community West, Green Community, Dubai","{'bedrooms': 4, 'bathrooms': 4, 'size': '4,347 sqft'}",6968236040,,https://images.bayut.com/thumbnails/466371879-800x600.jpeg,Dubai Villas > Green Community > Green Community West > Bungalows Area > Bayut - JGE190268,['Balcony or Terrace'],"Fully Upgraded Corner Unit Bungalow Backing Main Park, - 4,347 Sq. Ft. Built Up Area, - Large 9,760 Sq. Ft. Plot, - 4 Bedrooms All With Ensuite, - Immaculate Condition, - Open Plan Layout, - Ones Of Best Locations In GC West, - Close To Pool And Tennis Court, - Agent: Katie-Louise Thompson-Friend on, This bungalow is situated perfectly on a corner plot with close proximity to the pool, park and tennis court nestled privately on a quiet leafy road., The villa itself consists of 4 bedrooms accessed from the inner hallway all with generous built in storage, ensuite bathrooms and sliding door access to the gardens., The formal living area is open plan but naturally splitting into 3 different areas and has sliding door access to the front and rear gardens. Beyond the main living area you also have a huge open plan kitchen leading in to an open plan family/living area., Please note all measurements and information are given to the best of our knowledge. Allsopp & Allsopp accept no liability for any incorrect details."
https://www.bayut.com/property/details-7789455.html,Bayut - 5360-Cr1iVM,For Rent,Apartment,9 August 2023,Unfurnished,"{'currency': 'AED', 'amount': '105,000'}","Claverton House 1, Claverton House, Uptown Motor City, Motor City, Dubai","{'bedrooms': 2, 'bathrooms': 3, 'size': '1,358 sqft'}",7122754300,,https://images.bayut.com/thumbnails/428604670-800x600.jpeg,Dubai Apartments > Motor City > Uptown Motor City > Claverton House > Claverton House 1 > Bayut - 5360-Cr1iVM,"['Balcony or Terrace', 'Parking Spaces', ': 2', 'Swimming Pool', 'Floor', ': 2', 'Parking Spaces', ': 2', 'Centrally Air-Conditioned', 'Double Glazed Windows', 'Storage Areas', 'Balcony or Terrace', 'Completion Year', ': 2009', 'Flooring', 'Total Floors', ': 3', 'Gym or Health Club', 'Swimming Pool', 'Day Care Center', 'Kids Play Area', 'Lawn or Garden', 'Waste Disposal', 'Maintenance Staff', 'Cleaning Services', 'Security Staff', 'CCTV Security', 'Broadband Internet', 'Intercom', 'Floor', ': 2', 'View', 'Freehold']","Uptown Motor City:, Upgraded beautiful and spacious bright 2 bedroom hall with stunning green view available for sale with lot of facilities that includes 2 car parking along a storeroom, Pool, Gym, Kids Playing Area, Spinneys and Carrefour market, Renowned Restaurants, Cafes, School, Nurseries, Banks, Clinics etc all nearby. ., Vacant and ready to move in!, Rent AED 105K to 110K n 1-2 payments respectively!, For more details or viewing please contact our RERA Certified Community Expert Agents:, Salma or Sajid, RERA BRN: 25055, Note: In case if you are unable to reach me please do not hesitate to text or WhatsApp me and I'll get back to you at the earliest!!, AWAN PROPERTIES, RERA ORN: 11843, Office 415, Detroit House, Motor City, Our sales Team is working in the following areas in Dubai like Arabian Ranches, Mudon, Motor City, Sport City, The Greens, The View's, The Lakes, The Springs, Jumeirah Island, Jumeirah Park, Dubai Marina, Down Town JBR, JLT, DIFC etc. ., OWNERS PLEASE NOTE:, REGISTER YOUR PROPERTIES WITH US FOR QUICK SALE OR RENTALS!!"
